Corporation;52WeekLow;52WeekHigh;ShortRatio;ShortPercent;PriceToEarningsRatio;PriceToBookRatio;ShareYield;50DayMovingAverage;200DayMovingAverage;Country;OperativeMarge;BETA;EmployeeCount
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#TheGEOGroup,Inc;8.0;16.1425;8.77;1.2714;7.6379;1.2258;0.1535;9.3497;10.5095;United States;0.1048;0.8882;23000
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#Leggett&Platt,Incorporated;21.3598;49.6;3.97;0.7805;26.0588;4.332;0.0361;42.6753;40.6879;United States;0.0951;1.4525;22000
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#WyndhamDestinations,Inc;13.2972;50.4424;1.84;5.0;3.9868;0.0;0.0267;43.5503;34.1079;United States;0.0793;1.9269999999999998;16800
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#EnableMidstreamPartners,LP;1.4543;9.4082;1.53;1.2788;7.4833;0.3311;0.1257;5.4518;5.0179;United States;0.2096;2.6567;1735
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#ArcosDoradosHoldingsInc;2.8388;8.0613;0.73;0.0;70.8571;7.142;0.037000000000000005;4.6921;4.4969;Uruguay;-0.01;1.6325;100000
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#HiltonWorldwideHoldingsInc;44.3;116.73;4.67;0.1261;646.3077;0.0;0.0094;106.06299999999999;90.0258;United States;0.1332;1.3171;173000
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#EntergyCorporation;73.1516;131.8666;1.17;0.6643;14.4885;1.7724;0.0381;104.5812;101.5342;United States;0.1875;0.505;13600
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#PBFLogisticsLP;2.7935;19.3962;3.65;0.6043;3.9069;3.6997;0.1311;9.3276;9.3024;United States;0.5196;1.7444;92
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#HighwoodsProperties,Inc;24.0812;50.4168;1.81;0.5289;12.7551;1.7564;0.0484;38.7388;36.6419;United States;0.3065;1.1134;431
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#Brown&Brown,Inc;30.5725;48.61;2.8;0.2106;29.4472;3.5534;0.008;46.0226;44.9472;United States;0.29600000000000004;0.6625;10083
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#GeneralMills,Inc;45.7293;65.5923;6.17;0.5089;15.0692;4.2286;0.0347;59.9712;61.4576;United States;0.1858;0.5617;35000
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#BlackHillsCorporation;46.7599;83.62700000000001;3.39;0.5978;17.3981;1.4933;0.0373;61.0744;58.2072;United States;0.2542;0.2488;2944
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#PortlandGeneralElectricCompany;32.8543;60.5921;1.62;0.541;23.3333;1.4298;0.0381;42.1494;40.5815;United States;0.131;0.2688;2949
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#XylemInc;54.0737;101.87;2.76;0.486;82.6889;6.2896;0.0102;97.7982;84.1017;United States;0.1038;1.0068;16000
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#Knoll,Inc;7.6406;25.6097;4.1;0.2463;42.924;1.6965;0.0163;14.3303;12.8656;United States;0.0732;1.926;3734
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#PBFEnergyInc;4.06;33.5802;3.32;0.0;3.5114;0.4246;0.1824;7.3541;7.7596;United States;-0.0434;2.9858;3442
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#Macy's,Inc;4.38;17.8323;2.9;0.0;3.2376;1.4880000000000002;0.2682;10.435;7.5533;United States;-0.0343;2.0121;123000
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#HeritageInsuranceHoldings,Inc;7.3328;13.8945;4.98;3.1579;14.8752;0.6408;0.0237;10.3124;11.4049;United States;0.0642;0.6714;530
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#D.R.Horton,Inc;25.2783;80.9755;1.7;0.1175;10.752;2.2127;0.0116;72.3682;69.3289;United States;0.1447;1.7244;9716
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#KelloggCompany;51.316;71.642;6.38;0.5616;18.0272;6.9759;0.0366;62.9962;65.8135;United States;0.1356;0.5948;31000
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#SunCommunities,Inc;93.1773;170.0333;2.1;0.627;94.4963;3.6310000000000002;0.0208;144.9862;143.8043;United States;0.2265;0.5213;3146
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#NewSeniorInvestmentGroupInc;1.645;7.7586;2.24;0.5078;34.4545;2.1297;0.0502;5.4991;4.3323;United States;0.1546;2.043;19
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#UrstadtBiddlePropertiesInc;7.9535;23.4974;0.86;0.4961;64.5205;1.6116;0.0396;12.3597;9.8333;United States;0.3528;0.9753;0
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#TheProcter&GambleCompany;92.6138;146.92;2.19;0.5796;26.589000000000002;7.191;0.0227;138.4824;134.6773;United States;0.2357;0.3648;99000
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#KARAuctionServices,Inc;9.41;23.2152;5.99;0.2639;96.4249;1.4622;0.062;18.3962;16.3136;United States;0.0887;1.2656;11322
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#EnergyTransferLP;3.3583;12.120999999999999;1.77;1.0464;9.717;0.9502;0.1727;6.375;6.3272;United States;0.1452;2.5853;12812
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#FederalRealtyInvestmentTrust;61.7532;125.4485;2.42;0.8491;36.6738;2.9853;0.0498;89.3224;81.4662;United States;0.314;1.085;308
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#AmerenCorporation;57.6083;86.3277;2.69;0.5848;22.6322;2.256;0.0266;80.4494;78.2585;United States;0.2489;0.2126;9323
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#MurphyOilCorporation;4.3475;26.8633;4.25;0.0;20.3846;0.43;0.0406;11.3715;11.6185;United States;-0.0034;3.3354;822
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#EVERTEC,Inc;18.1188;42.35;1.45;0.1015;29.5639;9.8746;0.0051;38.7579;34.1316;United States;0.2717;1.1402;2300
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#SempraEnergy;84.9857;156.1001;2.2;0.5507;9.791;1.8068;0.0328;129.5482;125.3743;United States;0.2439;0.632;18000
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#ElPasoElectricCompany;61.3628;68.43;2.9;0.7739;34.3719;2.3931;0.024;67.6329;67.5893;United States;0.1931;0.3782;1100
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#TheInterpublicGroupOfCompanies,Inc;11.1759;24.38;4.44;0.5829;16.2431;3.3694;0.0434;23.0421;19.2065;United States;0.1234;0.9953;54300
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#QuantaServices,Inc;23.6586;73.9176;1.69;0.0593;26.6543;2.2839;0.0033;69.7115;54.7329;United States;0.0524;1.2604;40300
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#JohnBeanTechnologiesCorporation;56.0048;129.624;9.69;0.0903;30.2926;6.1123;0.0035;115.1424;97.8033;United States;0.0992;1.5801;6200
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#PulteGroup,Inc;16.9618;49.5348;2.33;0.1126;9.0115;1.942;0.013000000000000001;43.4532;42.7764;United States;0.1554;1.4362;5245
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#STAGIndustrial,Inc;16.8285;34.2307;5.82;0.2567;38.4294;1.9845;0.046;30.5068;31.2092;United States;0.2767;0.9344;72
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#DuPontDeNemours,Inc;27.8766;71.55;3.19;0.3561;48.8288;1.2974;0.0169;66.1671;58.6252;United States;0.1043;1.3365;35000
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#WhiteMountainsInsuranceGroup,Ltd;629.21;1166.7825;1.53;0.0068;11.2231;0.8952;0.001;976.9938;900.3099;Bermuda;0.4449;0.5081;1262
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#BigLots,Inc;9.6404;56.489;5.77;0.1676;2.7061;1.3027;0.027999999999999997;47.5847;45.8937;United States;0.0573;2.4871;10500
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#OlinCorporation;8.3728;26.43;2.57;0.0;11.3913;2.7885;0.0321;23.2688;15.6266;United States;-0.0163;1.2346;6500
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#WorldFuelServicesCorporation;18.3002;42.1937;2.64;0.2;11.9022;1.0357;0.0128;30.1791;25.5508;United States;0.0089;1.2541;5500
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#LennarCorporation;18.6809;70.83;3.37;0.0795;9.7108;1.3561;0.0163;76.1176;74.1593;United States;0.1378;1.5738;0
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#AmeripriseFinancial,Inc;78.3273;198.16;3.54;0.2981;13.4554;3.7285;0.0217;181.1641;161.3929;United States;0.2434;1.7454;12500
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#AcadiaRealtyTrust;9.1;25.6947;2.06;2.2308;56.2791;0.9142;0.0944;12.9668;12.3271;United States;0.0026;1.401;118
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#UnitedHealthGroupIncorporated;185.4807;366.631;2.0;0.2647;20.1436;4.957;0.0143;342.6927;318.6669;United States;0.095;0.7323;325000
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#TEConnectivityLtd;47.8667;121.23;2.23;0.4471;41.9227;4.2236;0.0041;115.95;99.3523;Switzerland;0.1434;1.4031;82000
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#Bristol-MyersSquibbCompany;44.3507;66.2354;1.54;0.2968;93.8095;2.755;0.0319;62.0935;60.5237;United States;0.2004;0.6467;30000
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#CaterpillarInc;85.537;183.81;2.68;0.6242;30.1757;6.5254;0.0229;176.7571;152.5254;United States;0.11699999999999999;0.9743;102300
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#Deere&Company;104.3454;272.7764;1.35;0.1674;30.9609;6.4271;0.0113;259.8038;215.0806;United States;0.1281;0.9816;69634
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#AlbanyInternationalCorp;30.0778;78.9073;3.15;0.2026;22.9903;3.0825;0.0112;63.8244;56.5874;United States;0.1915;1.3979;4000
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#TheMacerichCompany;4.252;22.6002;10.5;0.5683;16.7436;0.6666;0.0562;10.5638;8.5125;United States;0.1528;2.0231;723
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#Sturm,Ruger&Company,Inc;35.544000000000004;84.3825;3.47;1.722;17.3845;4.875;0.0232;63.5353;69.2939;United States;0.1723;0.2777;1609
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#TheCoca-ColaCompany;35.3773;58.1404;1.55;0.8542;28.4145;12.3424;0.0299;53.2074;49.5241;United States;0.293;0.5669;86200
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#HormelFoodsCorporation;38.4486;52.726000000000006;10.86;0.5644;28.0783;3.9635;0.021;48.0768;49.3578;United States;0.1191;-0.073;19100
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#EquitableHoldings,Inc;9.6598;27.21;5.5;0.1407;72.0357;0.6896;0.0274;25.5394;21.5752;United States;-0.0542;1.6589;12000
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#EncompassHealthCorporation;47.2019;86.8139;3.3;0.3986;30.97;5.3691;0.0136;80.7759;68.7137;United States;0.1338;1.1113;27970
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#TheHomeDepot,Inc;138.3077;291.0679;1.65;0.4815;22.9755;188.8435;0.0226;270.0844;270.6788;United States;0.1551;1.0457;400000
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#JamesHardieIndustriesPlc;8.98;30.0;2.58;0.303;89.8788;11.1616;0.0276;28.7079;23.903000000000002;Ireland;0.1951;0.9974;4869
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#ExtraSpaceStorageInc;70.8399;120.0831;3.23;0.7129;34.4002;6.1873;0.0311;113.2829;107.3254;United States;0.4816;0.1701;4048
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#PioneerNaturalResourcesCompany;47.4131;155.063;2.99;0.6548;109.4044;1.5611;0.0193;107.53;97.6211;United States;0.0793;1.9349;2323
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#Mid-AmericaApartmentCommunities,Inc;79.8919;145.0525;2.07;0.6349;45.6541;2.3567;0.0324;125.0288;118.9171;United States;0.2591;0.6451;2476
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#NexPointResidentialTrust,Inc;20.5423;51.0915;4.06;0.6208;30.7262;2.6632;0.0323;43.0824;41.08;United States;0.0461;1.0058;3
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#KemperCorporation;53.0994;85.0057;2.35;0.1863;11.7603;1.1607;0.0156;75.9668;73.2543;United States;0.131;0.8546;8900
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#WarriorMetCoal,Inc;9.3563;23.4047;6.79;1.25;58.2514;1.3111;0.0094;19.123;16.7917;United States;0.0448;1.2605;1417
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#WorldWrestlingEntertainment,Inc;28.858;66.7607;8.24;0.2182;21.9908;9.6311;0.01;44.4082;43.0039;United States;0.2639;1.5003;960
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#MGICInvestmentCorporation;4.2281;14.1736;8.33;0.1752;9.2963;0.9226;0.0191;12.1691;9.7804;United States;0.5569;1.8472;724
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#PPGIndustries,Inc;68.7714;149.88;3.84;0.3875;31.7665;6.45;0.015;144.5565;125.9631;United States;0.1184;1.1307;47000
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#NuSkinEnterprises,Inc;12.0048;56.0239;3.54;0.5051;18.588;3.3648;0.0275;52.2603;48.9934;United States;0.0925;1.3459;4900
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#NorbordInc;8.7366;45.62;1.37;0.2902;15.3192;4.0236;0.0202;40.1729;32.8097;Canada;0.1848;2.3977;2400
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#BoozAllenHamiltonHoldingCorporation;53.7623;89.86;2.94;0.3553;23.9025;12.4527;0.0141;85.8032;82.2019;United States;0.0914;0.8073;27600
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#Parker-HannifinCorporation;91.7067;280.29;1.65;0.3177;29.7391;5.4188;0.0129;270.2962;218.6922;United States;0.1469;1.7554;50520
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#WorthingtonIndustries,Inc;18.9185;54.8618;4.55;0.3598;4.9242;2.0996;0.0195;52.0897;44.1943;United States;0.031;1.1013;7500
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#OGEEnergyCorp;22.1444;44.693000000000005;1.38;0.8061;14.0324;1.7572;0.051;32.5794;31.7751;United States;0.24100000000000002;0.6604;2425
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#BrunswickCorporation;24.9126;84.0;5.68;0.2166;17.7881;4.3727;0.0138;75.7547;66.6454;United States;0.11900000000000001;1.9638;13000
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#BrookfieldInfrastructurePartnersL.P;22.2802;52.39;6.28;0.0;170.68;3.0639999999999996;0.039;50.8677;46.0866;Bermuda;0.2504;0.8693;0
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#TerrenoRealtyCorporation;41.2204;63.7714;2.92;0.7778;49.1268;2.4825;0.0198;57.9844;57.3298;United States;0.3606;0.5633;24
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#CinerResourcesLP;9.1368;17.8294;0.21;1.6975;15.0418;1.4340000000000002;0.1225;12.2054;11.6708;United States;0.1021;1.0115;0
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#Shutterstock,Inc;28.4648;74.26;7.19;0.3505;51.1412;6.6609;0.0095;69.9061;55.2327;United States;0.1026;1.0745;1116
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#McKessonCorporation;111.7378;187.2321;1.11;0.1061;13.3466;4.6556;0.0097;175.9124;158.6589;United States;0.0125;0.9339;60000
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#EssentGroupLtd;17.2961;52.1261;6.97;0.1499;10.1767;1.2984;0.0148;44.5118;39.2321;Bermuda;0.5631;1.3748;383
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#EagleMaterialsInc;41.7594;102.65;4.32;0.0157;28.066999999999997;3.5799;0.0061;95.9627;85.5201;United States;0.212;1.3087;2400
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#SouthernCopperCorporation;22.8791;65.9;5.28;0.8982;39.1582;7.0598;0.0307;60.2118;49.0999;United States;0.3612;1.148;14301
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#AlexandriaRealEstateEquities,Inc;107.01799999999999;176.5326;3.95;0.9792;40.1069;2.1761;0.0253;162.4285;164.3667;United States;0.2926;0.8;439
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#DukeRealtyCorporation;24.6975;43.1755;2.75;0.6443;68.2082;2.8418;0.024;38.9815;38.0994;United States;0.2825;0.5118;400
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#Tapestry,Inc;10.18;31.65;1.73;0.2909;7.0585;3.3825;0.1035;29.2062;19.4696;United States;0.1076;1.3286;12400
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#ValmontIndustries,Inc;81.325;176.6191;2.31;0.2356;25.9848;3.1458;0.0103;167.5265;136.9018;United States;0.0939;1.179;9862
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#MartinMariettaMaterials,Inc;134.0508;287.51;2.87;0.2275;26.5467;2.9651;0.008;272.3782;238.4731;United States;0.2047;0.7055;8846
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#ARCDocumentSolutions,Inc;0.3352;1.6;0.88;0.1502;10.7692;0.4189;0.0294;1.315;1.1124;United States;0.0418;1.6646;2300
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#DTEEnergyCompany;69.2983;134.4092;1.25;0.5766;17.1823;1.8805;0.0357;125.57;118.209;United States;0.1636;0.5822;10700
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#GeneralMotorsCompany;14.33;46.71;1.11;0.1267;18.6726;1.3732;0.0677;42.7782;32.8619;United States;0.0445;1.4672;164000
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#DardenRestaurants,Inc;26.0727;125.96;2.94;0.7908;17.3814;6.252000000000001;0.0126;113.2868;93.2889;United States;0.0159;1.4268;177895
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#UniversalHealthServices,Inc;65.2;148.0387;2.41;0.0194;13.4844;1.9515;0.0076;134.0512;113.9157;United States;0.1217;1.1811;90000
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#Ventas,Inc;12.5662;59.6343;4.12;0.6265;54.128;1.8069;0.0367;49.1776;42.5985;United States;0.1626;1.2625;516
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#DolbyLaboratories,Inc;44.2493;97.5;1.22;0.2943;43.1689;3.9533;0.0091;91.04;74.3729;United States;0.1899;0.8819;2289
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#LuxferHoldingsPLC;9.988;18.31;3.11;0.5319;44.3784;2.4324;0.0314;15.8833;14.0817;United Kingdom;0.1031;0.9387;1600
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#DoverMotorsports,Inc;1.0194;2.58;0.09;0.1143;6.7359;0.9738;0.033;1.9385;1.5839;United States;0.204;0.6588;54
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#OracleCorporation;39.1971;66.2;2.66;0.2308;19.5675;24.1562;0.0148;60.3132;57.8324;United States;0.3822;0.7417;135000
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#TheAESCorporation;7.8957;22.32;1.83;0.4376;69.6429;7.0197;0.0285;20.7015;17.4364;United States;0.2269;0.8378;8000
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#IndependenceRealtyTrust,Inc;6.6593;16.0272;17.17;0.6923;49.1941;2.0884;0.0357;13.3306;12.055;United States;0.2138;0.9533;410
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#UnitedParcelService,Inc;80.1408;176.9186;1.89;0.5267;31.9423;26.6167;0.024;168.8435;152.9909;United States;0.0752;1.0042;260280
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#CrownCastleInternationalCorp.(REIT);111.5858;177.1312;1.61;0.9373;99.4938;6.9901;0.034;161.4403;163.8523;United States;0.2751;0.3239;5100
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#TheGap,Inc;5.0664;26.99;2.01;0.0;8.7312;3.2229;0.1398;21.7491;17.3751;United States;-0.026000000000000002;1.5543;129000
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#Kimberly-ClarkCorporation;108.2297;157.8347;2.91;0.5515;19.5718;138.0854;0.0317;137.3668;144.6864;United States;0.1883;0.505;40000
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#MSCIInc;217.2801;446.9;1.65;0.3873;66.6662;0.0;0.006999999999999999;418.2571;373.6744;United States;0.5126;0.8934;3545
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#AllianceDataSystemsCorporation;20.2524;113.4802;2.38;0.1238;11.5625;2.7265;0.0112;66.6394;51.6248;United States;0.1194;2.5827;8500
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#CoreLogic,Inc;24.3557;79.51;3.5;0.2926;26.4795;5.3689;0.0171;77.8685;69.6845;United States;0.1683;1.1171;5100
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#NationalPrestoIndustries,Inc;68.17;97.9;6.69;0.9352;13.915;1.7131;0.0113;88.5177;86.5419;United States;0.1566;0.7239;919
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#ExxonMobilCorporation;28.2835;66.0778;1.46;58.0;52.982;1.0184;0.0844;40.6412;39.7584;United States;-0.005;1.3318;74900
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#LindsayCorporation;71.1801;130.18;5.03;0.4552;36.0843;4.6337;0.01;120.1852;105.0983;United States;0.1142;0.2861;1125
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#InternationalFlavors&FragrancesInc;89.6897;140.3274;14.83;0.5205;32.5673;1.9364;0.0283;112.4656;118.8833;United States;0.1474;0.9921;13668
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#FlowserveCorporation;18.4533;49.8279;5.75;0.4211;32.8431;2.8872;0.0217;35.6206;30.6855;United States;0.1003;1.7601;16000
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#STERISPlc;104.9575;196.42;2.68;0.2619;38.4462;4.3559;0.0084;189.1694;171.442;Ireland;0.1911;0.6058;13000
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#CompassMineralsInternational,Inc;33.0963;66.25;7.06;1.1339;25.7274;6.4516;0.0469;62.4432;57.7256;United States;0.1255;1.5722;3000
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#CardinalHealth,Inc;39.4056;58.6524;2.01;0.3407;16.0889;11.1013;0.0363;54.5209;51.7095;United States;0.0116;1.0425;48000
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#YamanaGoldInc;2.2071;6.9984;0.49;0.284;45.2066;1.2203;0.0131;5.4844;5.7033;Canada;0.22399999999999998;1.6719;5091
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#BarnesGroupInc;29.8596;67.5931;1.96;0.2991;29.2671;1.9165;0.0129;44.5024;40.0065;United States;0.1459;1.2751;5749
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#DukeEnergyCorporation;60.1071;100.4107;1.83;0.764;33.5508;1.508;0.0422;92.0568;87.04799999999999;United States;0.2364;0.2142;29000
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#WhitestoneREIT;4.5332;13.0281;2.12;0.1474;17.87;1.0139;0.0527;7.9609;6.8706;United States;0.2677;1.4136;85
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#LoewsCorporation;27.1876;56.5263;2.72;0.0;14.8306;0.6962;0.0056;43.4524;37.6751;United States;-0.0234;0.8772;18605
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#ValeroEnergyCorporation;29.4605;92.0798;2.4;65.3333;17.0469;1.2522;0.0691;55.7482;51.6041;United States;0.0098;2.1186;10222
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#BPp.l.c;14.4522;37.1313;0.48;0.0;20.6285;1.0452;0.0599;20.8932;20.5429;United Kingdom;-0.0305;0.7039;67600
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#OneLibertyProperties,Inc;8.7939;26.264;1.78;0.9783;14.234000000000002;1.3730000000000002;0.0897;19.3282;17.8495;United States;0.4193;1.3617;9
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#ParamountGroup,Inc;5.4967;14.1787;1.19;0.3776;184.1772;0.5477;0.031;9.2788;7.6893;United States;0.201;1.4903;317
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#NewMarketCorporation;300.1641;468.5417;4.84;0.2788;17.335;6.0314;0.0191;385.2188;378.36400000000003;United States;0.1628;0.4168;2118
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#BroadridgeFinancialSolutions,Inc;80.8719;153.62;3.08;0.4184;38.0243;12.4354;0.015;148.1727;138.118;United States;0.1371;0.8394;12000
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#ChoiceHotelsInternational,Inc;46.0801;108.86;7.1;0.0911;54.3432;0.0;0.0128;102.9541;92.6009;United States;0.2131;1.4724;1807
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#EOGResources,Inc;26.2842;86.8772;1.98;0.7143;61.0833;1.4361;0.0301;49.5606;44.799;United States;-0.0138;2.1018;2900
