issuer;shortRatioAmount;betaAmount;shortPercentAmount;lowAmount;highAmount;Low-High-Ratio;cluster
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#FutureFuelCorp;4.29;0.6173;2.8993;6.5556;14.7261;0.44516878195856335;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#LearCorporation;1.89;1.6121;0.2383;63.1003;165.67;0.3808794591658116;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#PioneerNaturalResourcesCompany;2.99;1.9349;0.6548;47.4131;155.063;0.3057666883782721;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#AptarGroup,Inc;1.68;0.6178;0.4079;79.1025;131.1;0.60337528604119;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#InnovativeIndustrialProperties,Inc;3.66;1.5244;1.0022;38.6168;197.9864;0.19504774065289326;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#TheCooperCompanies,Inc;2.52;0.8241;0.0062;236.6507;365.6424;0.6472189767926257;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#DTEEnergyCompany;1.25;0.5822;0.5766;69.2983;134.4092;0.5155770587132429;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#WolverineWorldWide,Inc;8.66;1.6646;0.3077;12.050999999999998;34.0881;0.3535251304707508;0
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#InternationalSeaways,Inc;8.01;0.319;0.0422;12.3993;30.9986;0.3999954836670043;0
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#QuakerChemicalCorporation;22.27;1.548;0.3474;107.4216;262.5;0.4092251428571429;0
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#Cactus,Inc;1.91;2.4887;0.3564;8.0628;34.7361;0.2321158679299057;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#PrudentialFinancial,Inc;2.78;1.7129;0.4531;36.7233;91.4025;0.4017756625912858;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#DoverCorporation;2.58;1.2982;0.3479;62.1062;126.8819;0.4894803750574353;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#AmcorPlc;3.86;0.4098;0.7008;5.6185;12.2773;0.4576331929658801;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#CumminsInc;2.22;1.1291;0.4721;99.0087;243.2552;0.4070157595808846;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#NexPointResidentialTrust,Inc;4.06;1.0058;0.6208;20.5423;51.0915;0.4020688372821311;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#KennametalInc;7.91;2.1659;0.9877;14.1398;39.23;0.360433341830232;0
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#LindePlc;1.69;0.8157;0.4920000000000001;144.9332;268.7765;0.5392331546842823;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#Valhi,Inc;0.89;1.9307;0.3764;8.9227;20.9047;0.4268274598535258;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#BungeLimited;2.58;0.7265;0.3185;28.0425;66.71;0.4203642632289013;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#CommunityHealthcareTrustIncorporated;1.64;0.4325;0.851;19.5077;50.8907;0.38332544060113133;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#VICIPropertiesInc;5.61;1.1263;0.9161;9.2734;27.0671;0.3426078153921181;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#Maximus,Inc;2.03;0.8325;0.3294;45.8766;79.9035;0.5741500685201525;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#RetailPropertiesOfAmerica,Inc;3.57;1.6976;0.2996;2.7298;12.7265;0.21449730876517506;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#YumChinaHoldings,Inc;7.89;0.8545;0.16899999999999998;38.2532;60.8478;0.628670223081196;0
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#InvitationHomesInc;3.18;0.7989;0.4688;15.3895;32.1765;0.4782838406911877;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#Kimberly-ClarkCorporation;2.91;0.505;0.5515;108.2297;157.8347;0.685715498556401;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#PenskeAutomotiveGroup,Inc;8.64;1.6247;0.1579;19.8376;62.71;0.3163387019614096;0
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#AppliedIndustrialTechnologies,Inc;2.34;1.4819;0.3478;30.1749;81.15;0.3718410351201479;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#GenieEnergyLtd;17.74;0.7071;0.6609;4.4122;9.5024;0.464324802155245;0
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#StepanCompany;3.08;0.7528;0.2112;68.7975;129.2864;0.5321325367556062;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#NationalStorageAffiliatesTrust;12.98;0.3801;0.8182;18.7427;37.0483;0.5058990560970409;0
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#ComfortSystemsUSA,Inc;3.78;1.0703;0.1155;27.4239;58.0058;0.4727785842105445;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#BlackRock,Inc;2.69;1.1916;0.4536;318.2947;722.42;0.44059508319260265;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#M.D.C.Holdings,Inc;2.6;1.5433;0.2908;15.3194;52.4;0.29235496183206106;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#NewJerseyResourcesCorporation;5.83;0.4325;0.6232;20.4755;42.8033;0.4783626496087918;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#EnProIndustries,Inc;3.63;1.5953;0.4333;29.6224;76.66;0.3864127315418732;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#JamesHardieIndustriesPlc;2.58;0.9974;0.303;8.98;30.0;0.2993333333333333;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#GannettCo.,Inc;5.44;2.8598;0.0;0.63;7.06;0.08923512747875355;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#TysonFoods,Inc;1.33;0.7402;0.3023;41.7192;91.8109;0.4544035621042817;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#TransUnion;1.39;1.221;0.1017;52.3667;102.8;0.5094036964980545;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#IngredionIncorporated;2.02;0.7517;0.4171;57.2088;94.8771;0.6029779578001435;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#TheTJXCompanies,Inc;1.32;0.9239;0.46;32.72;68.89;0.4749600812890114;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#Watsco,Inc;2.04;0.727;1.0394;136.0771;248.98;0.5465382761667604;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#Watsco,Inc;12.61;0.727;1.0394;136.0771;248.98;0.5465382761667604;0
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#Watsco,Inc;2.04;0.727;1.0398;136.0771;248.98;0.5465382761667604;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#Watsco,Inc;12.61;0.727;1.0398;136.0771;248.98;0.5465382761667604;0
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#Watsco,Inc;2.04;0.727;1.0394;129.2355;248.98;0.5190597638364528;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#Watsco,Inc;12.61;0.727;1.0394;129.2355;248.98;0.5190597638364528;0
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#Watsco,Inc;2.04;0.727;1.0398;129.2355;248.98;0.5190597638364528;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#Watsco,Inc;12.61;0.727;1.0398;129.2355;248.98;0.5190597638364528;0
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#Watsco,Inc;2.04;0.727;1.0394;136.0771;242.8;0.5604493410214167;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#Watsco,Inc;12.61;0.727;1.0394;136.0771;242.8;0.5604493410214167;0
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#Watsco,Inc;2.04;0.727;1.0398;136.0771;242.8;0.5604493410214167;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#Watsco,Inc;12.61;0.727;1.0398;136.0771;242.8;0.5604493410214167;0
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#Watsco,Inc;2.04;0.727;1.0394;129.2355;242.8;0.5322714168039538;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#Watsco,Inc;12.61;0.727;1.0394;129.2355;242.8;0.5322714168039538;0
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#Watsco,Inc;2.04;0.727;1.0398;129.2355;242.8;0.5322714168039538;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#Watsco,Inc;12.61;0.727;1.0398;129.2355;242.8;0.5322714168039538;0
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#SummitHotelProperties,Inc;2.29;2.4425;4.5;2.32;12.0507;0.19251993660119326;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#CypressEnvironmentalPartners,L.P;0.16;1.5816;0.0;1.9;9.1063;0.2086467610335702;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#OxfordIndustries,Inc;5.57;1.579;0.0;29.8398;75.6735;0.3943229796428076;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#Mid-AmericaApartmentCommunities,Inc;2.07;0.6451;0.6349;79.8919;145.0525;0.5507792006342531;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#DiamondRockHospitalityCompany;1.7;1.9895;0.0;1.96;10.82;0.18114602587800369;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#BallCorporation;4.27;0.4625;0.2098;50.976000000000006;102.6001;0.4968416210120654;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#Insperity,Inc;2.86;1.5328;0.339;22.1871;95.3437;0.2327065133826357;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#BarrickGoldCorporation;0.54;0.0351;0.3196;12.5281;31.0099;0.4040032376757101;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#NexaResourcesS.A;4.14;1.6807;0.0;2.565;10.02;0.2559880239520958;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#TenarisS.A;5.66;1.8253;1.7907;8.6134;22.2813;0.386575289592618;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#WarriorMetCoal,Inc;6.79;1.2605;1.25;9.3563;23.4047;0.3997615863480412;0
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#PentairPlc;2.65;1.1843;0.3092;21.6977;58.82;0.3688830329819789;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#GettyRealtyCorp;2.83;0.7774;0.7895;15.4572;31.1129;0.4968100048532924;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#UbiquitiInc;17.38;1.4535;0.2017;109.4051;284.89;0.3840257643300923;0
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#DelekLogisticsPartners,LP;5.61;2.9522;0.9624;4.9623;33.8206;0.14672418585122676;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#CAIInternational,Inc;2.71;1.7958;0.1634;9.939;35.76;0.2779362416107383;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#LCIIndustries;6.62;1.6131;0.4904;54.2739;136.87;0.3965361291736684;0
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#EssentGroupLtd;6.97;1.3748;0.1499;17.2961;52.1261;0.3318126619869892;0
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#FirstAmericanFinancialCorporation;1.69;1.1517;0.341;28.6133;65.0814;0.43965403325681374;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#SYNNEXCorporation;1.34;1.6131;0.0238;21.2143;85.38;0.248469196533146;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#GlobalMedicalREITInc;3.0;-5.6677;0.9874;6.5148;14.887;0.4376167125680124;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#MagellanMidstreamPartners,L.P;5.75;1.0231;0.9762;20.3613;59.3928;0.34282438275346505;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#AcushnetHoldingsCorp;10.08;0.8325;0.3983;20.3895;42.57;0.4789640591966174;0
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#STORECapitalCorporation;5.98;1.1312;0.7676;12.2872;37.9107;0.32410902462893065;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#OneLibertyProperties,Inc;1.78;1.3617;0.9783;8.7939;26.264;0.3348271398111484;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#UnitedHealthGroupIncorporated;2.0;0.7323;0.2647;185.4807;366.631;0.5059056653692678;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#Harley-Davidson,Inc;10.83;1.6115;0.3121;14.2801;41.7989;0.341638177081215;0
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#PulteGroup,Inc;2.33;1.4362;0.1126;16.9618;49.5348;0.3424218932952187;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#PBFLogisticsLP;3.65;1.7444;0.6043;2.7935;19.3962;0.14402305606252772;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#Sturm,Ruger&Company,Inc;3.47;0.2777;1.722;35.54400000000001;84.3825;0.4212247800195539;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#SJWGroup;4.33;0.3039;0.8591;44.8964;73.5087;0.6107630797443023;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#RestaurantBrandsInternationalInc;4.59;1.1827;0.9286;24.4127;64.7407;0.377084276197199;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#TeleflexIncorporated;2.48;1.1281;0.1271;220.6438;412.99;0.5342594251676795;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#SafeholdInc;8.99;-0.4576;0.4892;38.4493;75.2611;0.510878793958632;0
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#AmericanVanguardCorporation;4.39;1.0415;0.1622;11.3321;19.5692;0.5790783476074649;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#Domino'sPizza,Inc;2.63;0.39;0.2671;267.8203;434.6938;0.6161125371468376;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#NorthropGrummanCorporation;2.61;0.7496;0.2502;259.8942;378.6295;0.6864076887828339;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#Hyster-YaleMaterialsHandling,Inc;7.06;1.3071;0.7823;29.6083;61.1988;0.4838052380112029;0
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#DouglasDynamics,Inc;2.04;0.8871;0.9912;23.5944;55.051;0.4285916695427876;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#HeritageInsuranceHoldings,Inc;4.98;0.6714;3.1579;7.3328;13.8945;0.5277483896505811;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#KirklandLakeGoldLtd;1.31;0.6543;0.1715;17.7701;57.2824;0.3102191947264779;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#RegalBeloitCorporation;1.22;1.4073;0.229;51.2504;124.512;0.4116101259316371;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#CarnivalCorporation&Plc;0.93;2.2352;0.0;7.8;51.3407;0.1519262495447082;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#AmericanEagleOutfitters,Inc;4.07;1.4073;1.25;6.4243;20.03;0.32073389915127304;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#Schweitzer-MauduitInternational,Inc;3.22;1.0782;0.5371;19.215;42.58;0.45126820103334897;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#NLIndustries,Inc;4.19;1.3318;0.2327;2.2135;5.4;0.4099074074074073;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#ElementSolutionsInc;2.65;1.7937;0.0575;5.3302;18.25;0.2920657534246575;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#IllinoisToolWorksInc;2.86;1.0955;0.6478;113.0278;223.4119;0.505916649918827;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#Brown&Brown,Inc;2.8;0.6625;0.2106;30.5725;48.61;0.6289343756428719;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#TheSherwin-WilliamsCompany;2.58;1.0383;0.2258;323.4026;756.6039;0.4274397739689156;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#U.S.PhysicalTherapy,Inc;11.27;1.4236;0.1468;45.13;133.6496;0.3376740371838001;0
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#AmericoldRealtyTrust;15.19;0.0781;0.7179;22.7546;40.8113;0.5575563630661116;0
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#Johnson&Johnson;1.67;0.6751;0.4944;106.9486;157.66;0.6783496130914627;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#STAGIndustrial,Inc;5.82;0.9344;0.2567;16.8285;34.2307;0.4916200954114289;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#Cleveland-CliffsInc;4.01;2.2483;3.0;2.5885;14.72;0.17584918478260864;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#IHSMarkitLtd;0.65;1.0861;0.3208;44.5076;99.4;0.44776257545271625;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#MastercardIncorporated;1.54;1.1837;0.243;199.183;366.8229;0.5429949984038619;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#ProAssuranceCorporation;2.59;0.264;0.0;12.5536;36.8069;0.34106648481670554;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#SolarisOilfieldInfrastructure,Inc;3.57;2.1113;1.5556;4.2495;13.5318;0.3140380437192392;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#W.P.CareyInc;3.39;0.7585;0.8039;36.2246;83.4702;0.43398242726146574;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#TheToroCompany;3.07;0.7438;0.3353;51.372;95.39;0.5385470175070762;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#CorporateOfficePropertiesTrust;1.51;1.031;0.534;14.5486;29.2023;0.4982004842084357;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#iStarInc;15.44;0.8273;0.0;5.3381;16.5518;0.32250873016832005;0
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#TheProcter&GambleCompany;2.19;0.3648;0.5796;92.6138;146.92;0.6303689082493874;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#HamiltonBeachBrandsHoldingCompany;8.43;1.1782;1.6087;6.5598;23.6104;0.277835191271643;0
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#NewMarketCorporation;4.84;0.4168;0.2788;300.1641;468.5417;0.6406347610041967;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#SouthernCopperCorporation;5.28;1.148;0.8982;22.8791;65.9;0.3471790591805766;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#TrinityIndustries,Inc;15.9;1.5381;1.2;14.1062;26.87;0.5249795310755488;0
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#UMHProperties,Inc;3.4;1.0483;1.0778;8.2755;16.67;0.4964307138572285;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#GriffonCorporation;2.26;2.0294;0.2607;9.0408;24.8457;0.3638778541156015;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#Waddell&ReedFinancial,Inc;3.0;1.3438;0.5917;9.3491;25.9;0.360969111969112;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#GlobalPartnersLP;0.62;1.5213;0.7193;5.6967;18.38;0.30994015233949945;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#JohnWiley&Sons,Inc;5.96;0.7433;0.0;29.3559;47.6504;0.616068280644024;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#JohnWiley&Sons,Inc;0.21;0.7433;0.0;29.3559;47.6504;0.616068280644024;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#JohnWiley&Sons,Inc;5.96;0.7433;0.4955;29.3559;47.6504;0.616068280644024;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#JohnWiley&Sons,Inc;0.21;0.7433;0.4955;29.3559;47.6504;0.616068280644024;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#JohnWiley&Sons,Inc;5.96;0.7433;0.0;29.3414;47.6504;0.615763980994913;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#JohnWiley&Sons,Inc;0.21;0.7433;0.0;29.3414;47.6504;0.615763980994913;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#JohnWiley&Sons,Inc;5.96;0.7433;0.4955;29.3414;47.6504;0.615763980994913;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#JohnWiley&Sons,Inc;0.21;0.7433;0.4955;29.3414;47.6504;0.615763980994913;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#JohnWiley&Sons,Inc;5.96;0.7433;0.0;29.3559;48.0245;0.6112692479880061;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#JohnWiley&Sons,Inc;0.21;0.7433;0.0;29.3559;48.0245;0.6112692479880061;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#JohnWiley&Sons,Inc;5.96;0.7433;0.4955;29.3559;48.0245;0.6112692479880061;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#JohnWiley&Sons,Inc;0.21;0.7433;0.4955;29.3559;48.0245;0.6112692479880061;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#JohnWiley&Sons,Inc;5.96;0.7433;0.0;29.3414;48.0245;0.6109673187643806;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#JohnWiley&Sons,Inc;0.21;0.7433;0.0;29.3414;48.0245;0.6109673187643806;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#JohnWiley&Sons,Inc;5.96;0.7433;0.4955;29.3414;48.0245;0.6109673187643806;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#JohnWiley&Sons,Inc;0.21;0.7433;0.4955;29.3414;48.0245;0.6109673187643806;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#WestwoodHoldingsGroup,Inc;2.33;1.4667;0.0;9.42;29.4991;0.3193317762236814;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#TargetCorporation;1.61;0.9806;0.2806;88.8861;181.17;0.4906226196390131;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#TronoxHoldingsPlc;4.45;2.6903;0.5489999999999999;3.8716;15.09;0.2565672630881378;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#WorldFuelServicesCorporation;2.64;1.2541;0.2;18.3002;42.1937;0.4337187779218225;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#TredegarCorporation;1.52;0.9853;0.0;7.7818;20.56;0.3784922178988327;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#DukeRealtyCorporation;2.75;0.5118;0.6443;24.6975;43.1755;0.5720258016699286;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#HoraceMannEducatorsCorporation;2.29;0.6541;0.3974;29.7653;44.6614;0.6664658967251362;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#HNICorporation;4.12;1.1449;0.5446;16.0716;39.78;0.4040120663650075;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#PerkinElmer,Inc;3.63;1.1748;0.0493;62.7777;149.95;0.41865755251750586;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#CopaHoldings,S.A;7.27;1.6635;0.5046;24.0;112.9845;0.2124185175842704;0
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#HPInc;1.36;1.084;0.3182;12.2052;24.69;0.4943377885783718;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#LTCProperties,Inc;2.9;0.8756;0.318;23.2077;47.8561;0.4849475824398562;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#UnionPacificCorporation;2.31;1.1213;0.4943;103.4857;210.1518;0.4924330888433979;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#CantelMedicalCorp;6.98;1.4693;0.055;20.81;80.91;0.25719935731059196;0
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#SchneiderNational,Inc;3.06;0.9724;1.8602;13.9489;25.6161;0.544536443877093;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#ArmstrongWorldIndustries,Inc;2.84;1.3092;0.201;57.7627;110.2598;0.5238781496066564;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#MineralsTechnologiesInc;2.99;1.5286;0.0519;27.2017;65.51;0.4152297359181804;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#RayonierInc;5.23;1.0052;3.7539;15.4839;31.7391;0.4878493719103566;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#SystemaxInc;0.87;0.7312;1.5316;13.0112;37.0;0.3516540540540541;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#TextronInc;2.99;1.7591;0.0519;20.2296;51.4186;0.3934296149642348;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#WECEnergyGroup,Inc;2.73;0.1165;0.6658;66.6369;107.3186;0.6209259159176508;1
